"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"CH","2019-04-02","84.9",-3.42593473381909,5.16420455474689,"Max Scherzer",656555,453286,"null","foul",,,,,"4","null","R","R","R","WSH","PHI","S","null","null",1,0,2019,-1.38349783925819,0.465999856918563,"-0.53","2.19","null","null","null",0,4,"Top","null","null",,,"543228",,"190403_004925",9.45743052462072,-123.179874734633,-1.51448764631611,-15.8506881490576,24.6004521417984,-27.396591141159,3.54,1.57,"null","null","null",84.37,"1544",6.118,565898,453286,"543228","571431","572821","543685","594694","665742","645302","594809",54.381748197629,"null","null","null","null","null","null","null",23,"2","Changeup",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2019-04-02","93.8",-3.56927042421559,5.10709620261719,"Max Scherzer",656555,453286,"null","ball",,,,,"2","null","R","R","R","WSH","PHI","B","null","null",0,0,2019,-1.03674266757317,1.33500598596139,"0.25","3.39","null","null","null",0,4,"Top","null","null",,,"543228",,"190403_004911",11.94493583549,-135.925723236584,-1.53580169483832,-15.2592545393907,30.4066158104973,-15.8699889123905,3.55,1.66,"null","null","null",92.512,"2513",5.8,565898,453286,"543228","571431","572821","543685","594694","665742","645302","594809",54.6998815470237,"null","null","null","null","null","null","null",23,"1","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FC","2019-04-02","92.0",-3.49738096693496,4.91861494892539,"Max Scherzer",547180,453286,"strikeout","swinging_strike",,,,,"14","Bryce Harper strikes out swinging.  ","R","L","R","WSH","PHI","S",2,"null",3,2,2019,0.0520416954026442,0.676191458850667,"0.88","1.95","null","null","null",2,3,"Top","null","null",,,"543228",,"190403_003514",10.9067319040016,-133.459078413377,-3.07009018757806,-1.78850081360584,29.3981966358897,-23.7556134604444,2.99,1.31,"null","null","null",91.215,"2452",6.04,565898,453286,"543228","571431","572821","543685","594694","665742","645302","594809",54.4597633124833,"null","null","0.00",1,0,0,"null",18,"7","Cutter",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"CH","2019-04-02","88.0",-3.31712245109618,5.01852274702402,"Max Scherzer",547180,453286,"null","ball",,,,,"14","null","R","L","R","WSH","PHI","B","null","null",2,2,2019,-1.06497113644015,0.737092514437142,"1.14","-0.42","null","null","null",2,3,"Top","null","null",,,"543228",,"190403_003440",12.9656557603297,-127.275067875365,-8.46211528590854,-14.3791782269332,28.084505121344,-22.5636682886987,2.89,1.23,"null","null","null",87.341,"1437",6.382,565898,453286,"543228","571431","572821","543685","594694","665742","645302","594809",54.1178116694946,"null","null","null","null","null","null","null",18,"6","Changeup",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"FF","2019-04-02","94.9",-3.35692169717543,4.97897274624829,"Max Scherzer",547180,453286,"null","ball",,,,,"12","null","R","L","R","WSH","PHI","B","null","null",1,2,2019,-0.581483504205232,0.984382533335146,"1.04","2.41","null","null","null",2,3,"Top","null","null",,,"543228",,"190403_003416",12.7406497376379,-137.677425464782,-3.20060801257186,-10.1935598266543,30.5824044980794,-19.218179873629,2.87,1.24,"null","null","null",94.52,"2289",6.236,565898,453286,"543228","571431","572821","543685","594694","665742","645302","594809",54.2635024565559,"null","null","null","null","null","null","null",18,"5","4-Seam Fastball",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"FF","2019-04-02","96.6",-3.42426873847222,4.96048382448316,"Max Scherzer",547180,453286,"null","foul",,,,,"11","null","R","L","R","WSH","PHI","S","null","null",1,2,2019,-0.854794311754316,1.13192611470247,"-0.88","2.97","null","null","null",2,3,"Top","null","null",,,"543228",,"190403_003348",8.64711759814849,-140.305704179993,-2.24608633466262,-13.1137623671326,31.6587317467516,-17.1163224138419,2.85,1.22,"null","null","null",95.97,"2347",6.025,565898,453286,"543228","571431","572821","543685","594694","665742","645302","594809",54.4749577213509,"null","null","null","null","null","null","null",18,"4","4-Seam Fastball",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"FF","2019-04-02","95.4",-3.5385614294319,4.95802507828077,"Max Scherzer",547180,453286,"null","swinging_strike",,,,,"12","null","R","L","R","WSH","PHI","S","null","null",1,1,2019,-0.828085392164754,1.39201439791517,"0.36","3.85","null","null","null",2,3,"Top","null","null",,,"543228",,"190403_003320",12.0391939854023,-138.45446963977,-0.360520566850363,-13.2841165425868,31.1896786430369,-14.5473372093639,3.12,1.52,"null","null","null",94.898,"2397",6.164,565898,453286,"543228","571431","572821","543685","594694","665742","645302","594809",54.3351940081266,"null","null","null","null","null","null","null",18,"3","4-Seam Fastball",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"FF","2019-04-02","95.4",-3.54968479243209,5.04133941919795,"Max Scherzer",547180,453286,"null","ball",,,,,"11","null","R","L","R","WSH","PHI","B","null","null",0,1,2019,-1.02505952120258,1.12195435524685,"-1.60","3.35","null","null","null",2,3,"Top","null","null",,,"543228",,"190403_003258",7.34713637894784,-138.584475667392,-1.26637894370217,-14.7224554494432,32.5449652671923,-17.8953886389956,3.13,1.54,"null","null","null",94.546,"2472",6,565898,453286,"543228","571431","572821","543685","594694","665742","645302","594809",54.4990193008085,"null","null","null","null","null","null","null",18,"2","4-Seam Fastball",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"FC","2019-04-02","89.6",-3.52531484389527,4.99046783372509,"Max Scherzer",547180,453286,"null","foul",,,,,"6","null","R","L","R","WSH","PHI","S","null","null",0,0,2019,0.0504343858677349,0.679001202468309,"0.36","2.32","null","null","null",2,3,"Top","null","null",,,"543228",,"190403_003230",9.45720911879785,-130.261403334498,-2.03330865255635,-1.31848453205509,26.0361548252087,-24.2844125267773,3.22,1.5,"null","null","null",89.443,"2250",6.135,565898,453286,"543228","571431","572821","543685","594694","665742","645302","594809",54.3648687660309,"null","null","null","null","null","null","null",18,"1","Cutter",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"SL","2019-04-02","85.5",-3.38150375732246,4.99638385661347,"Max Scherzer",516416,453286,"strikeout","swinging_strike_blocked",,,,,"14","Jean Segura strikes out swinging.  ","R","R","R","WSH","PHI","S",2,"null",0,2,2019,0.46082646183846,0.355103643147339,"0.19","0.76","null","null","null",1,3,"Top","null","null",,,"543228",,"190403_003149",7.4416539776302,-124.234133926687,-4.33535239835751,3.11591220988444,26.2874450485424,-27.8889367195897,3.24,1.5,"null","null","null",84.707,"2133",5.981,565898,453286,"543228","571431","572821","543685","594694","665742","645302","594809",54.5185229732274,"null","null","0.00",1,0,0,"null",17,"3","Slider",0,1,1,0,1,0,1,0,"Standard","Standard"
"SL","2019-04-02","85.5",-3.55749325351622,5.07723789419175,"Max Scherzer",516416,453286,"null","foul",,,,,"4","null","R","R","R","WSH","PHI","S","null","null",0,1,2019,0.169725646647835,0.131603375856782,"-0.73","2.30","null","null","null",1,3,"Top","null","null",,,"543228",,"190403_003125",6.27669150531309,-124.384459561306,-0.569257634444529,0.60816389978647,22.592602253519,-30.9288731404956,3.22,1.5,"5","null","null",85.256,"2391",5.934,565898,453286,"543228","571431","572821","543685","594694","665742","645302","594809",54.5653204533304,"null","null","null","null","null","null","null",17,"2","Slider",0,1,1,0,1,0,1,0,"Standard","Standard"
"CU","2019-04-02","78.4",-3.25158290900884,5.44215094176663,"Max Scherzer",516416,453286,"null","called_strike",,,,,"2","null","R","R","R","WSH","PHI","S","null","null",0,0,2019,1.28502544698452,-0.35492571593184,"0.25","2.72","null","null","null",1,3,"Top","null","null",,,"543228",,"190403_003108",5.19128495106181,-113.905654800146,1.56760639456773,9.95851671549596,20.2483837527545,-35.7088592613555,3.24,1.44,"null","null","null",77.257,"2748",5.487,565898,453286,"543228","571431","572821","543685","594694","665742","645302","594809",55.0123998422086,"null","null","null","null","null","null","null",17,"1","Curveball",0,1,1,0,1,0,1,0,"Standard","Standard"
"CU","2019-04-02","77.0",-3.29116417128192,5.3139367604714,"Max Scherzer",457705,453286,"field_out","hit_into_play",,,,,"9","Andrew McCutchen lines out to third baseman Anthony Rendon.  ","R","R","R","WSH","PHI","X",5,"line_drive",1,1,2019,1.23071753752887,-0.610659522842294,"0.29","1.56","null","null","null",0,3,"Top","103.86","168.75",,,"543228",,"190403_003032",5.36173763200753,-111.993067503436,0.0336417955797393,9.17916901182054,19.0813343974853,-37.4319223473086,3.46,1.59,"98","77.1","11",76.036,"2715",5.489,565898,453286,"543228","571431","572821","543685","594694","665742","645302","594809",55.0105879374457,"0.368","0.331","0.00",1,0,0,4,16,"3","Curveball",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"FF","2019-04-02","92.9",-3.53605865744282,4.99686100769723,"Max Scherzer",457705,453286,"null","called_strike",,,,,"8","null","R","R","R","WSH","PHI","S","null","null",1,0,2019,-1.18845421778038,1.20656890350157,"-0.11","1.47","null","null","null",0,3,"Top","null","null",,,"543228",,"190403_003015",11.1543897349744,-134.759778192547,-5.79039997273691,-16.4143092417015,25.4258113205749,-16.767470706599,3.44,1.54,"null","null","null",92.177,"2445",5.738,565898,453286,"543228","571431","572821","543685","594694","665742","645302","594809",54.7618250358822,"null","null","null","null","null","null","null",16,"2","4-Seam Fastball",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"SL","2019-04-02","83.1",-3.52643730583335,5.10262597102825,"Max Scherzer",457705,453286,"null","ball",,,,,"11","null","R","R","R","WSH","PHI","B","null","null",0,0,2019,0.454276051227439,-0.0635664827226047,"-1.36","2.87","null","null","null",0,3,"Top","null","null",,,"543228",,"190403_003000",4.05567690649336,-121.026437598778,1.30795427103001,3.83836739099803,18.3931245556371,-33.1841631718049,3.45,1.58,"null","null","null",83.219,"null",5.833,565898,453286,"543228","571431","572821","543685","594694","665742","645302","594809",54.6665937789467,"null","null","null","null","null","null","null",16,"1","Slider",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"SL","2019-04-02","84.2",-3.52948340853189,5.07631871698717,"Max Scherzer",621107,453286,"strikeout","swinging_strike",,,,,"14","Zach Eflin strikes out swinging.  ","R","R","R","WSH","PHI","S",2,"null",0,2,2019,0.331949006029404,0.0283922115346729,"0.95","1.27","null","null","null",2,2,"Top","null","null",,,"543228",,"190403_001822",9.69429648185528,-122.216641569421,-2.45324862106085,1.33311018834013,24.7415837284408,-31.6267087344044,3.74,1.72,"null","null","null",83.679,"2323",6.146,565898,453286,"543228","571431","572821","543685","594694","665742","645302","594809",54.3534260389427,"null","null","0.00",1,0,0,"null",12,"3","Slider",0,1,1,0,1,0,1,0,"Standard","Standard"
"SL","2019-04-02","83.8",-3.43952579576085,5.13833910578666,"Max Scherzer",621107,453286,"null","swinging_strike",,,,,"14","null","R","R","R","WSH","PHI","S","null","null",0,1,2019,0.384568756161877,0.120721023660864,"0.95","1.88","null","null","null",2,2,"Top","null","null",,,"543228",,"190403_001807",9.38096444082798,-121.739869303649,-1.33535347391217,1.9656153423798,24.134784567527,-30.9230666976229,3.77,1.8,"null","null","null",83.78,"2274",6.39,565898,453286,"543228","571431","572821","543685","594694","665742","645302","594809",54.1092603378919,"null","null","null","null","null","null","null",12,"2","Slider",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2019-04-02","93.3",-3.4928924046102,4.98820431051913,"Max Scherzer",621107,453286,"null","called_strike",,,,,"8","null","R","R","R","WSH","PHI","S","null","null",0,0,2019,-0.766501895419745,1.18996818567968,"0.22","2.13","null","null","null",2,2,"Top","null","null",,,"543228",,"190403_001754",11.2150148997848,-135.409040955402,-4.15014849227781,-11.8739468696891,29.7878227449006,-16.8757999950822,3.88,1.82,"null","null","null",93.053,"2343",6.305,565898,453286,"543228","571431","572821","543685","594694","665742","645302","594809",54.1942765591378,"null","null","null","null","null","null","null",12,"1","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"CH","2019-04-02","84.9",-3.38165504489588,5.0950136572404,"Max Scherzer",596748,453286,"home_run","hit_into_play_score",,,,,"13","Maikel Franco homers (3) on a fly ball to left field.  ","R","R","R","WSH","PHI","X","null","fly_ball",2,2,2019,-1.71869480144152,0.1483784474553,"-0.91","2.18","null","null","null",2,2,"Top","17.11","76.52",,,"543228",,"190403_001719",9.1551163470101,-123.179841809947,-0.705606893918755,-19.2185624115934,26.076667985882,-30.7729088795676,3.33,1.6,"384","104.4","36",84.198,"1511",6.141,565898,453286,"543228","571431","572821","543685","594694","665742","645302","594809",54.3582966201769,"0.570","1.079","2.00",1,0,3,6,11,"6","Changeup",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-04-02","96.1",-3.37579251520236,5.07817456901217,"Max Scherzer",596748,453286,"null","ball",,,,,"11","null","R","R","R","WSH","PHI","B","null","null",1,2,2019,-0.751626206564592,1.27961084645623,"-1.01","4.14","null","null","null",2,2,"Top","null","null",,,"543228",,"190403_001647",7.9790090891966,-139.660097148685,0.254261668965723,-11.7018084619605,33.5140519530473,-15.8011569182245,3.31,1.56,"null","null","null",95.836,"2358",6.357,565898,453286,"543228","571431","572821","543685","594694","665742","645302","594809",54.1424843832336,"null","null","null","null","null","null","null",11,"5","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2019-04-02","79.1",-3.21005221320064,5.36894429722545,"Max Scherzer",596748,453286,"null","foul",,,,,"5","null","R","R","R","WSH","PHI","S","null","null",1,2,2019,0.907797571713333,-0.545114233070588,"0.03","2.05","null","null","null",2,2,"Top","null","null",,,"543228",,"190403_001542",5.35384145728204,-114.962575815199,0.570764299863128,6.85037762009438,21.7480366912481,-37.255693167599,3.19,1.53,"243","null","null",78.135,"2540",5.721,565898,453286,"543228","571431","572821","543685","594694","665742","645302","594809",54.7780935039265,"null","null","null","null","null","null","null",11,"4","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-04-02","94.7",-3.44411403311615,5.08396129268474,"Max Scherzer",596748,453286,"null","foul",,,,,"8","null","R","R","R","WSH","PHI","S","null","null",1,1,2019,-1.13899029548015,1.38611170738284,"0.01","1.93","null","null","null",2,2,"Top","null","null",,,"543228",,"190403_001519",11.3803823158548,-137.271727938247,-5.47008053964419,-16.7610619102533,31.8918523763469,-13.97322942142,3.42,1.68,"266","null","null",93.469,"2161",5.89,565898,453286,"543228","571431","572821","543685","594694","665742","645302","594809",54.609757276437,"null","null","null","null","null","null","null",11,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-04-02","93.9",-3.48225119827032,5.01598733568778,"Max Scherzer",596748,453286,"null","foul",,,,,"4","null","R","R","R","WSH","PHI","S","null","null",1,0,2019,-1.28644574855399,1.50378037203872,"-0.33","2.40","null","null","null",2,2,"Top","null","null",,,"543228",,"190403_001433",10.8449695617692,-136.080573686287,-4.19684553734765,-18.2082815169502,32.1561819969146,-13.1492150606277,3.5,1.74,"38","null","null",92.58,"2475",5.905,565898,453286,"543228","571431","572821","543685","594694","665742","645302","594809",54.5944455384922,"null","null","null","null","null","null","null",11,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2019-04-02","85.2",-3.45056876529422,5.12728737992739,"Max Scherzer",596748,453286,"null","ball",,,,,"14","null","R","R","R","WSH","PHI","B","null","null",0,0,2019,0.186426839259094,0.257787678853521,"1.07","1.89","null","null","null",2,2,"Top","null","null",,,"543228",,"190403_001418",10.1460846718999,-123.635474734628,-1.77001810176294,-0.104304887176148,24.1881693808179,-29.4634927703743,3.29,1.5,"null","null","null",84.343,"2415",5.841,565898,453286,"543228","571431","572821","543685","594694","665742","645302","594809",54.6585635961407,"null","null","null","null","null","null","null",11,"1","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-04-02","95.2",-3.43639605380408,5.16058727356877,"Max Scherzer",514917,453286,"strikeout","swinging_strike",,,,,"1","Cesar Hernandez strikes out swinging.  ","R","L","R","WSH","PHI","S",2,"null",2,2,2019,-1.02088584134839,1.59553118687215,"-0.42","3.10","null","null","null",1,2,"Top","null","null",,,"543228",,"190403_001344",10.0374177879235,-138.04037594065,-3.16309584988863,-15.1373659750107,32.7869753296448,-11.7481604647941,3.08,1.38,"null","null","null",93.827,"2525",5.831,565898,453286,"543228","571431","572821","543685","594694","665742","645302","594809",54.6682211516733,"null","null","0.00",1,0,0,"null",10,"5","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-04-02","93.5",-3.40540372720131,5.15146138039572,"Max Scherzer",514917,453286,"null","swinging_strike",,,,,"4","null","R","L","R","WSH","PHI","S","null","null",2,1,2019,-1.32380933108756,1.4091828535408,"-0.59","2.15","null","null","null",1,2,"Top","null","null",,,"543228",,"190403_001324",9.94218335412358,-135.601274566639,-4.87962340106374,-18.1441897911465,31.253026548882,-14.4406932292976,3.3,1.51,"null","null","null",91.851,"2434",5.608,565898,453286,"543228","571431","572821","543685","594694","665742","645302","594809",54.8914033613487,"null","null","null","null","null","null","null",10,"4","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2019-04-02","79.4",-3.3400477760707,5.35054481088361,"Max Scherzer",514917,453286,"null","ball",,,,,"14","null","R","L","R","WSH","PHI","B","null","null",1,1,2019,1.08086440823931,-0.63025555030876,"0.54","1.39","null","null","null",1,2,"Top","null","null",,,"543228",,"190403_001308",6.42948617639454,-115.385547134858,-0.717057697229209,8.15864422038132,21.9639916124862,-37.768861398572,3.25,1.58,"null","null","null",78.21,"2830",5.575,565898,453286,"543228","571431","572821","543685","594694","665742","645302","594809",54.9245356780438,"null","null","null","null","null","null","null",10,"3","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
